alpha,q2,mmse
0.0001,8.881891508497534e-05,0.9999111810849153
0.01009975,0.009088732402257932,0.9909112675977423
0.0200995,0.01831494526175121,0.981685054738249
0.030099249999999998,0.02775514589960315,0.9722448541003971
0.040099,0.0373961281684127,0.9626038718315875
0.050098750000000004,0.047223663152507166,0.9527763368474931
0.0600985,0.05722236379178288,0.9427776362082173
0.07009825,0.06737554274980354,0.9326244572501967
0.080098,0.07766506437123391,0.9223349356287663
0.09009775,0.08807119215507418,0.911928807844926
0.1000975,0.09857243385422966,0.9014275661457706
0.11009725000000001,0.10914542873224337,0.8908545712677569
0.120097,0.11976831923859746,0.8802316807614028
0.13009674999999998,0.13042366843232542,0.8695763315676748
0.14009649999999998,0.1410931835387277,0.8589068164612725
0.15009625,0.1517570340346506,0.8482429659653496
0.160096,0.16239384714932192,0.8376061528506783
0.17009575,0.17298520151165106,0.8270147984883491
0.1800955,0.18351875190648642,0.8164812480935137
0.19009525,0.19398199550948309,0.8060180044905172
0.200095,0.20436163822763204,0.7956383617723681
0.21009475,0.21464387339041308,0.7853561266095872
0.2200945,0.22481856737351855,0.7751814326264816
0.23009425,0.23487865719225978,0.7651213428077405
0.24009399999999997,0.24481696363660468,0.7551830363633956
0.25009375,0.25462611547456115,0.745373884525439
0.2600935,0.2642994203769979,0.7357005796230022
0.27009325,0.2738329846644756,0.7261670153355245
0.280093,0.283223616776057,0.7167763832239431
0.29009275,0.2924682632863465,0.7075317367136537
0.3000925,0.30156411568654723,0.6984358843134529
0.31009225,0.3105095388726334,0.6894904611273668
0.320092,0.31930375257376187,0.6806962474262382
0.33009174999999996,0.32794626653913134,0.6720537334608688
0.3400915,0.33643688552949924,0.6635631144705009
0.35009124999999996,0.34477583325669114,0.655224166743309
0.360091,0.35296378125544886,0.6470362187445512
0.37009074999999997,0.36100173119250545,0.6389982688074947
0.3800905,0.3688910088510646,0.6311089911489355
0.39009024999999997,0.37663309980717363,0.6233669001928265
0.40009,0.38422954902590806,0.6157704509740921
0.41008975,0.3916821930606537,0.6083178069393463
0.4200895,0.3989931781910196,0.6010068218089805
0.43008925,0.4061646896016491,0.593835310398351
0.440089,0.41319875912372245,0.5868012408762776
0.45008875,0.4200976593032525,0.5799023406967476
0.4600885,0.4268639351081861,0.573136064891814
0.47008825,0.43350006597786445,0.5664999340221356
0.48008799999999996,0.44000830765413823,0.5599916923458619
0.49008775,0.44639112340543313,0.5536088765945669
0.5000875,0.45265119889805694,0.5473488011019432
0.51008725,0.45879104590329595,0.5412089540967041
0.520087,0.4648129809913726,0.5351870190086275
0.5300867499999999,0.4707195078345186,0.5292804921654816
0.5400865,0.47651328864654596,0.5234867113534541
0.55008625,0.48219671640899503,0.517803283591005
0.560086,0.4877720779710168,0.5122279220289833
0.57008575,0.4932418264526676,0.5067581735473324
0.5800855,0.4986084866082271,0.501391513391773
0.59008525,0.5038742687960783,0.4961257312039218
0.600085,0.5090413819031163,0.4909586180968838
0.61008475,0.5141121740548903,0.4858878259451098
0.6200845,0.5190889456084894,0.4809110543915107
0.63008425,0.5239737298727448,0.4760262701272553
0.640084,0.5287686279349005,0.4712313720650996
0.65008375,0.5334758412157775,0.4665241587842226
0.6600834999999999,0.5380974033061212,0.4619025966938789
0.67008325,0.5426352012296554,0.45736479877034475
0.680083,0.5470912102702774,0.4529087897297227
0.69008275,0.5514674400397057,0.4485325599602944
0.7000824999999999,0.5557656740951409,0.44423432590485923
0.71008225,0.5599876749919601,0.44001232500804
0.720082,0.5641352826680817,0.43586471733191845
0.73008175,0.5682102678175888,0.43178973218241135
0.7400815,0.5722142289360099,0.4277857710639902
0.75008125,0.5761488086469866,0.4238511913530135
0.760081,0.580015691182199,0.41998430881780113
0.77008075,0.5838164058228108,0.4161835941771893
0.7800805,0.5875524220528523,0.4124475779471478
0.79008025,0.5912252630594933,0.4087747369405068
0.80008,0.5948364204812125,0.40516357951878756
0.81007975,0.5983872382177277,0.40161276178227245
0.8200795,0.6018790790742984,0.3981209209257017
0.8300792499999999,0.6053133382981182,0.39468666170188194
0.840079,0.6086913005206053,0.39130869947939484
0.85007875,0.612014189869794,0.38798581013020617
0.8600785,0.6152832672969525,0.3847167327030476
0.8700782499999999,0.618499771043458,0.3815002289565421
0.880078,0.6216648237354793,0.37833517626452084
0.89007775,0.6247795579205582,0.37522044207944194
