alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
0.001,0.0,0.0008892583761829141,0.9991107416238173,[0.0],nan,nan,nan,0.0008892583761829141,0.9991107416238173
0.0109975,0.0,0.009907966984401433,0.9900920330155988,[0.0],nan,nan,nan,0.009907966984401433,0.9900920330155988
0.020995,0.0,0.019151801701647115,0.9808481982983531,[0.0],nan,nan,nan,0.019151801701647115,0.9808481982983531
0.0309925,0.0,0.028608384134582197,0.971391615865418,[0.0],nan,nan,nan,0.028608384134582197,0.971391615865418
0.04099,0.0,0.038264430965560425,0.9617355690344398,[0.0],nan,nan,nan,0.038264430965560425,0.9617355690344398
0.0509875,0.0,0.048105625235260636,0.9518943747647396,[0.0],nan,nan,nan,0.048105625235260636,0.9518943747647396
0.060985,0.0,0.05811648049436145,0.9418835195056388,[0.0],nan,nan,nan,0.05811648049436145,0.9418835195056388
0.0709825,0.0,0.06828019826463065,0.9317198017353696,[0.0],nan,nan,nan,0.06828019826463065,0.9317198017353696
0.08098,0.0,0.0785785196976811,0.9214214803023191,[0.0],nan,nan,nan,0.0785785196976811,0.9214214803023191
0.09097749999999999,0.0,0.08899157291348168,0.9110084270865185,[0.0],nan,nan,nan,0.08899157291348168,0.9110084270865185
0.100975,0.0,0.099497718193967,0.9005022818060332,[0.0],nan,nan,nan,0.099497718193967,0.9005022818060332
0.1109725,0.0,0.11007348589579236,0.8899265141042079,[0.0],nan,nan,nan,0.11007348589579236,0.8899265141042079
0.12097,0.0,0.12069751517084837,0.8793024848291519,[0.0],nan,nan,nan,0.12069751517084837,0.8793024848291519
0.1309675,0.0,0.13135245141828808,0.8686475485817121,[0.0],nan,nan,nan,0.13135245141828808,0.8686475485817121
0.140965,0.0,0.14201988352000328,0.857980116479997,[0.0],nan,nan,nan,0.14201988352000328,0.857980116479997
0.1509625,0.0,0.15267985693301311,0.8473201430669871,[0.0],nan,nan,nan,0.15267985693301311,0.8473201430669871
0.16096,0.0,0.16331094402113483,0.8366890559788653,[0.0],nan,nan,nan,0.16331094402113483,0.8366890559788653
0.17095749999999998,0.0,0.17389540185686236,0.8261045981431379,[0.0],nan,nan,nan,0.17389540185686236,0.8261045981431379
0.18095499999999998,0.0,0.18442103560117756,0.8155789643988227,[0.0],nan,nan,nan,0.18442103560117756,0.8155789643988227
0.1909525,0.0,0.19487528330905732,0.8051247166909429,[0.0],nan,nan,nan,0.19487528330905732,0.8051247166909429
0.20095,0.0,0.20524479150895614,0.7947552084910441,[0.0],nan,nan,nan,0.20524479150895614,0.7947552084910441
0.21094749999999998,0.0,0.21551583692133733,0.7844841630786629,[0.0],nan,nan,nan,0.21551583692133733,0.7844841630786629
0.220945,0.0,0.22567875823447212,0.7743212417655281,[0.0],nan,nan,nan,0.22567875823447212,0.7743212417655281
0.2309425,0.0,0.23572652443836128,0.7642734755616389,[0.0],nan,nan,nan,0.23572652443836128,0.7642734755616389
0.24094,0.0,0.24565194431608994,0.7543480556839103,[0.0],nan,nan,nan,0.24565194431608994,0.7543480556839103
0.2509375,0.0,0.25544763799621556,0.7445523620037845,[0.0],nan,nan,nan,0.25544763799621556,0.7445523620037845
0.260935,0.0,0.2651071201193887,0.7348928798806115,[0.0],nan,nan,nan,0.2651071201193887,0.7348928798806115
0.27093249999999997,0.0,0.2746266510893706,0.7253733489106294,[0.0],nan,nan,nan,0.2746266510893706,0.7253733489106294
