alpha,qw,e1,e2,e3,e4,e5,e6
1.2,0.0020979546710889994,-0.003269872857932579,0.33885662649714376,0.9505917597395737,0.9542877155214874,0.9959367844083755,0.995756574743483
0.8,-0.01567274737423991,-0.011116860143725779,0.4244779185553713,0.951600096269271,0.9652152963524764,0.9964762263993303,0.9972816502574894
1.6,-0.0048521835268103925,-0.0017715865118850232,0.3323864352312511,0.9623913486591733,0.9582310637576891,0.9981067095568077,0.9967519818738076
1.0,0.0318416804864566,0.0016256495301271074,0.3688682867145753,0.9536095233069221,0.9624026118394365,0.9967680251619475,0.9972505832765505
1.8,-0.020065892758430067,0.0006527363184079866,0.3237818846508199,0.9600961129758613,0.9581873519518784,0.9974575150824366,0.9968358058499251
1.2,-0.012293200663349917,0.004323272526257684,0.332921348811498,0.9559137009864257,0.9601112066515817,0.9969482891832687,0.9970164953816943
0.8,-0.003383969043670537,0.012025207296848996,0.43832025649530115,0.9599244264602913,0.9635142774306247,0.9982096126990111,0.9966398896801537
1.4,-0.006163847429519071,0.0014328358208955563,0.3121529183711075,0.9704675829150544,0.9556273893620622,0.9982252326044379,0.9965214236382821
1.0,-0.0046514096185737985,-0.001000331674958424,0.35741198009950254,0.961346084982495,0.9575339233668696,0.9972279945728767,0.9965766083658605
1.2,0.011314096185737976,-0.004414372581536768,0.37028950654136716,0.9510781326945519,0.9564363944895113,0.9959755690903643,0.9961310463418546
1.6,0.018875400773908233,-0.005449198452183431,0.2992734225170443,0.9458304468570726,0.95367475728531,0.9954651722605543,0.9959974329237506
0.8,0.024732338308457717,0.006144389165284645,0.4403682211166391,0.951019064165592,0.9634850907890179,0.9954578035193483,0.996656859974371
1.0,-0.002721503593145384,0.003008070757324503,0.3626828818868621,0.9510856251090227,0.9579368252164692,0.9963045412190991,0.9959672912591797
1.8,-0.02637390823659481,-0.004198562741846277,0.3005251903445735,0.9563181462367176,0.954297726745761,0.9968241452816256,0.9961259471058768
1.2,0.029427086788280817,-0.004126036484245352,0.348639699281371,0.9580208454615811,0.9570322586030832,0.997151052691086,0.9961715638572488
1.4,0.03312592592592593,0.000344057490326185,0.3329356064123825,0.9544739735593637,0.9580092441032371,0.9965583585882258,0.9964682945095759
0.8,0.027971254836926477,0.005010503040353821,0.4450774040906577,0.9506943732694553,0.9651192909612922,0.9945326529006763,0.9967117072256222
