alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
1.5806049999999998,0.2642319674732039,0.7492904967764731,0.031185388817760493,"[0.0, 0.2642319674732039, 0.8838405206305632, 0.9772970144750868]",0.9772970144750868,0.9607359836387539,0.00471412008300362,0.7421824551238,0.03178405370358889
1.5906024999999997,0.2654836891764857,0.7505937195560081,0.031081044411783637,"[0.0, 0.2654836891764857, 0.8792127457550047, 0.9786794341425632]",0.9786794341425632,0.9628555273159728,0.004461270279318258,0.7434991740734632,0.03167927253883805
1.6005999999999998,0.26672867371937115,0.751883270227945,0.030977782220823973,"[0.0, 0.26672867371937115, 0.8747402109609665, 0.9799211251740494]",0.9799211251740494,0.9647854087642969,0.004231080889761259,0.7448024048596265,0.03157556472803434
1.6105975,0.26796717133090325,0.7531593668903473,0.030875584815712356,"[0.0, 0.26796717133090325, 0.8704000594988642, 0.9810465938980357]",0.9810465938980357,0.9665563727513562,0.0040198583391861005,0.746092352828848,0.03147291393021786
1.6205949999999998,0.2691994290077794,0.7544222240751287,0.0307744350469296,"[0.0, 0.2691994290077794, 0.8661757062934564, 0.9820735455198015]",0.9820735455198015,0.9681906513890454,0.0038249346997190105,0.7473692218316986,0.03137130392347561
1.6305925,0.2704256948293531,0.7556720575243737,0.03067431566220138,"[0.0, 0.2704256948293531, 0.8620547039465773, 0.9830155023247065]",0.9830155023247065,0.9697053151659578,0.003644263869391217,0.748633203870559,0.03127071942874361
1.6405899999999998,0.2716462112618121,0.7569090762671482,0.030575209940551643,"[0.0, 0.2716462112618121, 0.8580220763180002, 0.9838832875203878]",0.9838832875203878,0.9711141744170022,0.0034761924350873944,0.7498844889154151,0.031171145328690704
1.6505874999999999,0.2728612128164836,0.7581334798216509,0.030477101916368987,"[0.0, 0.2728612128164836, 0.8540706746062346, 0.9846858042501394]",0.9846858042501394,0.9724287384152802,0.003319343953329012,0.7511232683506214,0.031072566393433875
1.6605849999999998,0.2740709349365803,0.7593454682468583,0.03037997557470412,"[0.0, 0.2740709349365803, 0.8501944410343393, 0.9854304706883661]",0.9854304706883661,0.973658718076626,0.003172558202204353,0.7523497285288949,0.030974967793495074
1.6705824999999999,0.2752756129483647,0.7605452407218047,0.030283814964797075,"[0.0, 0.2752756129483647, 0.8463848582885057, 0.9861234916321273]",0.9861234916321273,0.9748123203351218,0.003034855579139288,0.7535640464977232,0.030878335439882904
1.6805799999999997,0.2764754736227487,0.7617329858008975,0.030188604980343665,"[0.0, 0.2764754736227487, 0.8426361605060549, 0.9867700488791034]",0.9867700488791034,0.9758964467956532,0.0029054130893813174,0.754766399667537,0.03078265521472387
1.6905774999999998,0.2776707420927499,0.7629088891759289,0.03009433073797651,"[0.0, 0.2776707420927499, 0.8389436235779852, 0.9873745623341031]",0.9873745623341031,0.9769170377422275,0.0027835229600531933,0.7559569660270866,0.030687912954123247
1.7005749999999997,0.2788616454376386,0.7640731375336826,0.030000977268117054,"[0.0, 0.2788616454376386, 0.8353029124257771, 0.9879414583312613]",0.9879414583312613,0.9778803013764124,0.002668445200879905,0.7571359154687693,0.03059409513847363
1.7105724999999998,0.28004840687884514,0.7652259118354667,0.029908530053107375,"[0.0, 0.28004840687884514, 0.831710215964071, 0.9884738357244012]",0.9884738357244012,0.9787904317466629,0.0025596811735579556,0.7583034127351456,0.030501188657978604
1.7205699999999997,0.28123124408109196,0.7663673853185409,0.02981697518734417,"[0.0, 0.28123124408109196, 0.8281629940888074, 0.9889745167653854]",0.9889745167653854,0.9796513145870064,0.002456768990500194,0.7594596236518567,0.03040918031665291
1.7305674999999998,0.28241037664335966,0.7674977317371137,0.02972629871695756,"[0.0, 0.28241037664335966, 0.8246612150063629, 0.9894464657786393]",0.9894464657786393,0.9804672240280302,0.0023591999892843725,0.7606047127844406,0.030318057018787137
