alpha,mmse,qw,q2
0.2,0.9936010249912066,0.0007235555555555553,0.013064130370370375
0.4,0.9820669931335563,0.0005831111111111111,0.02765155555555556
0.6,0.976717178699284,0.0021973333333333333,0.05913728000000001
0.8,1.005658064113409,0.004910222222222223,0.08874529185185186
0.2,0.9786441119004142,0.005895111111111111,0.009294032592592594
0.4,1.0061858122620466,-0.013424,0.029515022222222215
1.0,0.9680684171195836,0.0027999999999999995,0.08161870222222221
0.6,0.9924548155250466,0.0025919999999999997,0.04729253925925927
0.2,0.9939874445664144,0.006017777777777777,0.013047679999999997
0.4,0.9907569500351999,0.020752000000000003,0.02989684148148148
0.8,0.9521961659702236,0.007694222222222222,0.06952926814814814
0.6,0.9700517380772876,0.013692444444444445,0.05863570962962963
1.0,0.9531675809965128,-0.005333333333333332,0.08192516740740739
0.8,0.9491685220188097,0.0021279999999999997,0.06937336888888888
0.2,0.9903265594664716,-0.003902222222222223,0.029647383703703713
0.4,0.9906787382636195,-0.001829333333333333,0.03995299555555556
1.0,0.9668722781437131,0.005180444444444444,0.12297618962962961
0.6,0.971062506817307,0.008359111111111112,0.07084354370370369
0.2,0.9912295509612786,0.005824,0.007042844444444442
0.4,0.9749178067126977,0.011103999999999998,0.03367296
0.8,0.9592682278838858,0.012058666666666667,0.10361711407407408
0.6,0.9896254578434894,0.02623288888888889,0.0478208474074074
1.0,0.9807062957613504,0.018442666666666663,0.06922936888888889
0.8,0.970808883844188,0.003976888888888889,0.08695739259259261
0.2,0.9844927352465841,0.010195555555555558,0.011934174814814824
0.4,0.9827760046750016,0.015932444444444444,0.02910136888888888
1.0,0.9699544729182183,0.013813333333333335,0.08995152592592595
0.6,0.9729608195113367,0.003552,0.06726006518518518
0.2,0.9797856173933736,0.002935111111111112,0.036436077037037044
0.4,0.9834120152025502,0.006743111111111111,0.03218685629629629
0.8,0.97723907453198,0.013256888888888884,0.07145806222222223
0.6,0.9648930349526136,0.0008675555555555555,0.05158129777777777
1.0,0.9620056109039024,0.011724444444444444,0.10227406222222223
0.8,0.9820565512833584,0.006794666666666667,0.0901727762962963
0.2,0.9973891424491369,0.012156444444444445,0.017861404444444437
0.4,0.9866477372023421,0.01815111111111111,0.01893793185185185
1.0,0.9485988769032295,-0.003228444444444445,0.07916700444444444
0.6,0.9775031602413946,0.008316444444444444,0.06532195555555556
0.2,0.9889598879684027,0.004355555555555555,0.010620823703703701
0.4,0.9607476590421199,0.017763555555555557,0.01779579259259259
0.8,0.9339111763401147,0.0030986666666666662,0.07829952000000001
0.6,0.9733693818259094,-0.008384,0.0573605925925926
1.0,0.9560578589974972,0.008442666666666664,0.07892653037037037
0.8,0.9869199111163008,0.003772444444444445,0.09258391703703707
0.2,0.9878889997300843,0.0011555555555555557,0.02379373037037037
0.4,0.9840539033436158,0.008252444444444446,0.044413961481481475
1.0,0.9405544307141706,-0.014446222222222223,0.07600402962962964
0.6,0.9604762821696495,-0.013253333333333334,0.06623239111111111
0.2,0.9792342484905953,0.0038204444444444445,0.010082394074074075
0.4,0.9942491542573322,-0.0004106666666666666,0.0415565037037037
0.8,0.954473492944182,-0.013102222222222222,0.09302760296296297
0.6,0.9695956594732986,0.019203555555555557,0.05906204444444443
1.0,0.9279635055980119,-0.008824888888888889,0.09406307555555557
0.8,0.9682579682162863,0.009488,0.0943800651851852
0.2,1.0085631387100833,0.010351999999999998,0.02118226962962963
0.4,0.9887283242669153,-0.0024942222222222223,0.027812148148148145
1.0,0.9332603985950207,0.009031111111111111,0.09381001481481482
0.6,0.9862149477941116,0.016359111111111112,0.05256490666666666
0.2,0.9896054294402619,-0.007107555555555557,0.030518850370370377
0.4,0.9874208156568891,0.0092,0.01945189925925926
0.8,0.9716630155825016,0.0012320000000000002,0.08612496592592592
0.6,0.9749504186589383,0.005361777777777778,0.05073038222222223
1.0,0.9295127271855413,0.001521777777777778,0.08332411259259258
0.8,0.9707039795058805,0.012931555555555556,0.07290021925925927
0.2,0.9945467943020289,-0.0013866666666666667,0.014541131851851853
0.4,0.9873504643535879,0.008753777777777779,0.04461705481481481
1.0,0.9922489339908919,0.008085333333333333,0.10352711111111111
0.6,0.9730973508875713,0.010117333333333334,0.04150345481481483
0.2,0.9919606075464452,-0.007109333333333334,-0.002309522962962971
0.4,0.9852347604026231,0.004906666666666667,0.02185344
0.8,0.9552405544828422,-0.012613333333333334,0.07987230814814814
0.6,0.9658153615564138,0.005391999999999999,0.07186709333333335
1.0,0.9756308420935131,-0.0016337777777777774,0.10753069037037037
0.8,0.9479983261791108,0.006204444444444444,0.06676911407407408
0.2,0.9900449716829383,0.0008142222222222223,0.0066016237037037065
0.4,0.9566152619364113,0.0001635555555555555,0.03278757925925926
1.0,0.9453380745645471,-0.01389511111111111,0.10988363851851853
0.6,0.9845600687180542,0.018227555555555556,0.03593792
0.2,1.003991382965212,0.006453333333333332,0.011895845925925923
0.4,0.9865097239947228,0.00692088888888889,0.041986868148148136
0.8,0.9363479946994205,0.011551999999999998,0.11339643259259256
0.6,0.9749884488004946,0.001511111111111111,0.06212337777777776
1.0,0.966130471525494,0.005441777777777778,0.11718151111111111
0.8,0.9595883225369697,0.010144,0.06930033777777778
1.0,0.9513705359711649,0.010897777777777777,0.09405335703703703
