alpha,q2,mmse
0.0001,8.269249912541492e-05,1.1665839741675414
0.0200995,0.017013791957087472,1.1496528747095796
0.040099,0.034671627408041,1.131995039258626
0.0600985,0.05296535087575848,1.1137013157909084
0.080098,0.07179136558411775,1.0948753010825492
0.1000975,0.09103053043109507,1.075636136235572
0.120097,0.11054539008064464,1.0561212765860222
0.14009649999999998,0.1301972925310491,1.036469374135618
0.160096,0.1498694009999399,1.016797265666727
0.1800955,0.16943534356010068,0.9972313231065663
0.200095,0.18879196827513653,0.9778746983915304
0.2200945,0.2078611891296114,0.9588054775370556
0.24009399999999997,0.22656573492960835,0.9401009317370586
0.2600935,0.2448561611763278,0.9218105054903392
0.280093,0.2626906274272616,0.9039760392394053
0.3000925,0.2800384527028928,0.8866282139637741
0.320092,0.2968824118798478,0.869784254786819
0.3400915,0.31320985358161024,0.8534568130850566
0.360091,0.3290172335916094,0.8376494330750575
0.3800905,0.3443054108393775,0.8223612558272894
0.40009,0.3590794311790963,0.8075872354875705
0.4200895,0.3733481138022416,0.7933185528644252
0.440089,0.3871223648958949,0.7795443017707719
0.4600885,0.40041504497116726,0.7662516216954997
0.48008799999999996,0.4132406121282257,0.7534260545384411
0.5000875,0.42561379725029147,0.7410528694163754
0.520087,0.437550727670896,0.7291159389957709
0.5400865,0.4490668197282135,0.7175998469384534
0.560086,0.4601785492432136,0.7064881174234533
0.5800855,0.4709013193344876,0.6957653473321793
0.600085,0.48125115324675083,0.685415513419916
0.6200845,0.4912429889676339,0.6754236776990329
0.640084,0.5008919773865943,0.6657746892800726
0.6600834999999999,0.5102122959837948,0.656454370682872
0.680083,0.5192180358924856,0.6474486307741812
0.7000824999999999,0.5279224438059523,0.6387442228607145
0.720082,0.5363384945216721,0.6303281721449947
0.7400815,0.544478427104194,0.6221882395624728
0.760081,0.5523541133204248,0.614312553346242
0.7800805,0.5599767724000182,0.6066898942666487
0.80008,0.5673572238316078,0.599309442835059
0.8200795,0.5745056963381827,0.5921609703284841
0.840079,0.5814320262802951,0.5852346403863717
0.8600785,0.588145505664114,0.5785211610025528
0.880078,0.59465506453151,0.5720116021351569
0.9000775,0.600969124790708,0.5656975418759589
0.920077,0.6070957882678967,0.5595708783987702
0.9400765,0.6130426786225821,0.5536239880440847
0.9600759999999999,0.618817145151843,0.5478495215148238
0.9800755,0.6244260856222745,0.5422405810443923
1.000075,0.6298761679648051,0.5367904987018617
1.0200745,0.6351736341185528,0.531493032548114
1.040074,0.6403245362007755,0.5263421304658913
1.0600735,0.6453345265545781,0.5213321401120887
1.080073,0.6502091009913006,0.5164575656753663
1.1000725,0.6549533839020072,0.5117132827646595
1.120072,0.6595723682377932,0.5070942984288735
1.1400715,0.6640707072186913,0.5025959594479754
1.160071,0.6684529385795457,0.4982137280871211
1.1800705,0.672723296109345,0.4939433705573218
1.20007,0.6768859050989001,0.4897807615677667
1.2200695,0.6809446260778154,0.48572204058885143
1.240069,0.6849032109723086,0.48176345569435824
1.2600685,0.6887651874260927,0.4779014792405741
1.280068,0.6925339699593529,0.4741326967073139
1.3000675,0.6962127883726322,0.47045387829403457
1.3200669999999999,0.6998047529085198,0.46686191375814695
1.3400665,0.7033128257849706,0.46335384088169623
1.360066,0.7067398434990521,0.45992682316761474
1.3800655,0.7100885267192375,0.4565781399474293
1.400065,0.7133614663314335,0.4533052003352333
1.4200645,0.7165611637936123,0.45010550287305445
1.440064,0.7196899902897099,0.44697667637695687
1.4600635,0.7227502472079956,0.44391641945867116
1.480063,0.725744109867709,0.4409225567989578
1.5000625,0.7286736959820328,0.437992970684634
1.520062,0.7315410067840598,0.43512565988260704
1.5400615,0.7343479907339358,0.43231867593273104
1.560061,0.7370964942127861,0.4295701724538807
1.5800605,0.7397883100954361,0.4268783565712307
1.60006,0.7424251460195757,0.42424152064709114
1.6200595,0.745008652585759,0.4216580140809078
