5.558893084526062012e-01,-1.346349358558654785e+00,-5.557170510292053223e-01,-3.121435642242431641e-01,9.220954775810241699e-01,-7.557067871093750000e-01,4.233438670635223389e-01,1.281286835670471191e+00,3.984357714653015137e-01,3.844793438911437988e-01,-6.744140386581420898e-01,-2.148867845535278320e+00,-2.477705031633377075e-01,2.333444543182849884e-02,-1.803853750228881836e+00,7.260875701904296875e-01,1.397961258888244629e+00,6.822954416275024414e-01,-1.269551753997802734e+00,3.598943948745727539e-01,-9.608424305915832520e-01,-6.321992278099060059e-01,-2.445919960737228394e-01,-3.361221551895141602e-01,2.721962518990039825e-02,1.508684396743774414e+00,-3.081489205360412598e-01,-3.772283196449279785e-01,-8.597159981727600098e-01,4.210400879383087158e-01,-1.596060037612915039e+00,-2.977986097335815430e+00,-1.229679822921752930e+00,-3.749652504920959473e-01,-1.213944435119628906e+00,1.475626826286315918e+00,-2.624781131744384766e+00,-3.871330246329307556e-02,4.097732603549957275e-01,-9.455453753471374512e-01,-4.997829198837280273e-01,7.236241102218627930e-01,-7.862729430198669434e-01,2.790095210075378418e-01,4.333900213241577148e-01,2.590377926826477051e-01,-1.825592480599880219e-02,4.994692280888557434e-02,-7.878741621971130371e-01,-3.692609310150146484e+00,-1.493846297264099121e+00,1.422419428825378418e+00,-5.891688168048858643e-03,-6.837294697761535645e-01,1.709077358245849609e-01,-1.245459079742431641e+00,2.202915400266647339e-01,8.547894358634948730e-01,-4.772028625011444092e-01,-2.215744018554687500e+00,-1.633229479193687439e-02,-9.041863679885864258e-01,-1.090426206588745117e+00,-2.100487709045410156e+00,-1.259937763214111328e+00,-5.697231292724609375e-01,-7.150608897209167480e-01,1.441701650619506836e-01,-6.019142866134643555e-01,3.469904363155364990e-01,7.580037713050842285e-01,-1.284320205450057983e-01,4.774326980113983154e-01,-1.450877189636230469e-01,1.429453015327453613e+00,6.249667406082153320e-01,3.854499384760856628e-02,1.874862551689147949e+00,1.832521148025989532e-02,-7.796646952629089355e-01,1.669982910156250000e+00,-1.724114298820495605e+00,1.625496745109558105e+00,-3.029737472534179688e-01,1.573346853256225586e-01,-1.673147439956665039e+00,1.569245696067810059e+00,1.967419624328613281e+00,-4.375892877578735352e-01,4.797260463237762451e-01,1.992714762687683105e+00,-4.190172553062438965e-01,4.693072736263275146e-01,5.950967073440551758e-01,3.669243454933166504e-01,-1.218984842300415039e+00,5.792354345321655273e-01,-1.206383109092712402e-01,-1.199983954429626465e+00,-1.017982125282287598e+00
-9.206175208091735840e-01,-1.418205142021179199e+00,2.067069530487060547e+00,-1.314197301864624023e+00,-3.286325633525848389e-01,3.465504050254821777e-01,-1.896845060400664806e-03,-7.678455710411071777e-01,9.175719618797302246e-01,6.209226250648498535e-01,4.668904244899749756e-01,-5.187968611717224121e-01,-2.884706258773803711e-01,-1.974123120307922363e+00,2.742381095886230469e-01,-4.397269189357757568e-01,6.923262476921081543e-01,-3.188304305076599121e-01,8.838463425636291504e-01,5.164069682359695435e-02,-1.344658341258764267e-02,7.744933962821960449e-01,1.338051795959472656e+00,2.102203130722045898e+00,-5.841892957687377930e-01,9.227041602134704590e-01,-1.359607934951782227e+00,-2.672322690486907959e-01,-1.342759966850280762e+00,3.439345657825469971e-01,2.018606066703796387e-01,4.969298243522644043e-01,-2.618277668952941895e-01,4.653936624526977539e-01,-1.337817907333374023e+00,9.860247373580932617e-01,-3.309417366981506348e-01,7.484364509582519531e-01,-7.384508848190307617e-01,-1.249648928642272949e+00,1.127879321575164795e-01,5.517455935478210449e-01,1.894514709711074829e-01,1.151237130165100098e+00,-8.644581437110900879e-01,1.435951352119445801e+00,8.672108650207519531e-01,1.703503370285034180e+00,6.371622681617736816e-01,-1.038012146949768066e+00,5.203351974487304688e-01,-1.435714840888977051e+00,-3.833292722702026367e-01,1.738692641258239746e+00,-8.257983624935150146e-02,5.820191502571105957e-01,-9.084779620170593262e-01,-2.029918909072875977e+00,9.800092577934265137e-01,3.466183543205261230e-01,-1.160390615463256836e+00,-5.404987931251525879e-01,2.512971401214599609e+00,8.792026638984680176e-01,4.374403953552246094e-01,-3.286403119564056396e-01,1.051928639411926270e+00,1.845769166946411133e+00,9.644013047218322754e-01,2.242898941040039062e-01,-4.452989697456359863e-01,1.522446274757385254e+00,6.803306937217712402e-01,-7.841756343841552734e-01,-9.736958891153335571e-02,-6.383038759231567383e-01,-3.793951869010925293e-01,1.850529313087463379e-01,-1.318610787391662598e+00,-9.807130098342895508e-01,-1.493007183074951172e+00,2.086571305990219116e-01,2.100720852613449097e-01,-9.324384927749633789e-01,6.884258389472961426e-01,-8.532825112342834473e-01,1.239949345588684082e+00,8.843394517898559570e-01,9.445203542709350586e-01,-1.725215762853622437e-01,-9.361420273780822754e-01,-1.444925963878631592e-01,4.785928428173065186e-01,-1.141197010874748230e-01,1.966330647468566895e+00,5.810139179229736328e-01,1.257498383522033691e+00,8.920767307281494141e-01,2.802183032035827637e-01,-4.273286461830139160e-01
-3.738775849342346191e-01,-5.717158913612365723e-01,8.908160924911499023e-01,-8.976894617080688477e-01,-4.241922497749328613e-01,3.675395250320434570e-01,9.342412352561950684e-01,4.288429915904998779e-01,-6.591081023216247559e-01,-4.639483690261840820e-01,-3.148190975189208984e-01,-1.600519567728042603e-01,1.991749882698059082e+00,-2.534550726413726807e-01,-8.366086333990097046e-02,5.383493900299072266e-01,-1.606303691864013672e+00,-5.073249340057373047e-01,1.277495622634887695e+00,7.133424282073974609e-01,-8.795228600502014160e-01,4.337311536073684692e-02,-1.005039691925048828e+00,-1.064210891723632812e+00,-7.411327213048934937e-02,2.280317544937133789e-01,1.242685675621032715e+00,-2.279788106679916382e-01,1.170697689056396484e+00,-1.642422676086425781e+00,1.316812872886657715e+00,-1.617521286010742188e+00,-2.497971534729003906e+00,-1.408958435058593750e+00,2.256589412689208984e+00,4.776495993137359619e-01,3.360242545604705811e-01,1.407389163970947266e+00,6.175683140754699707e-01,-6.976569890975952148e-01,-5.868250876665115356e-02,9.028925895690917969e-01,1.715637445449829102e+00,5.710506439208984375e-01,1.022276759147644043e+00,1.097363948822021484e+00,1.833743929862976074e+00,-2.048725485801696777e-01,-9.182434529066085815e-02,1.595501452684402466e-01,-2.223290950059890747e-01,1.208682656288146973e+00,9.119870066642761230e-01,-2.938004493713378906e+00,-4.566070139408111572e-01,-4.430148601531982422e-01,4.931285083293914795e-01,-2.211002409458160400e-01,-2.781592607498168945e-01,-5.125365257263183594e-01,1.196013808250427246e+00,8.246721625328063965e-01,1.182034984230995178e-02,3.292102217674255371e-01,2.563297748565673828e-01,1.465831845998764038e-01,-4.992254376411437988e-01,9.268624782562255859e-01,-6.250737905502319336e-01,4.765271544456481934e-01,-1.519577383995056152e+00,7.201245427131652832e-01,-5.156522393226623535e-01,-1.932807922363281250e+00,1.417071104049682617e+00,-1.814422011375427246e-01,-1.178619623184204102e+00,1.173541665077209473e+00,-1.085144877433776855e+00,1.271789431571960449e+00,1.257506757974624634e-01,-5.837610960006713867e-01,2.603597044944763184e-01,8.692972362041473389e-02,-5.183244943618774414e-01,9.110447764396667480e-01,1.041363835334777832e+00,-8.021960854530334473e-01,1.746806502342224121e-01,1.152724027633666992e+00,-3.969828784465789795e-01,3.976340889930725098e-01,2.071788161993026733e-01,1.793572783470153809e+00,9.331215023994445801e-01,6.351093947887420654e-02,2.558251619338989258e-01,-1.062515735626220703e+00,4.959853589534759521e-01,2.496859878301620483e-01
5.771068334579467773e-01,-2.725333869457244873e-01,-2.193025350570678711e-01,4.719360768795013428e-01,1.216870188713073730e+00,-1.136246085166931152e+00,-7.458601593971252441e-01,1.434408545494079590e+00,7.411991953849792480e-01,7.091428637504577637e-01,6.850678324699401855e-01,-7.988044619560241699e-01,-2.479732632637023926e-01,-3.344826102256774902e-01,-2.311905100941658020e-02,-2.521370649337768555e-01,7.169257402420043945e-01,5.368918180465698242e-01,-7.305983304977416992e-01,3.089031875133514404e-01,-7.150655984878540039e-01,-1.257534742355346680e+00,8.314742892980575562e-02,-3.935447335243225098e-01,1.128936529159545898e+00,1.111447215080261230e+00,-1.129988431930541992e+00,2.622722387313842773e-01,-1.763817667961120605e+00,-4.629406332969665527e-01,9.331877827644348145e-01,2.281929969787597656e+00,-8.332073688507080078e-02,4.571968615055084229e-01,1.026554465293884277e+00,-1.514201998710632324e+00,-7.408370375633239746e-01,-8.532423973083496094e-01,9.966144710779190063e-02,3.727515041828155518e-01,1.294408917427062988e+00,-9.757484793663024902e-01,8.517313599586486816e-01,6.943787336349487305e-01,1.464001417160034180e+00,2.103012986481189728e-02,1.165595725178718567e-01,-6.016309857368469238e-01,2.389469444751739502e-01,9.082606434822082520e-01,-2.075885236263275146e-01,-1.987663209438323975e-01,1.152131795883178711e+00,1.859587311744689941e+00,4.110905528068542480e-01,-5.069949030876159668e-01,4.195186197757720947e-01,1.627787828445434570e+00,6.861528158187866211e-01,4.769299924373626709e-01,1.033014893531799316e+00,1.940402984619140625e+00,-1.668335199356079102e+00,-7.425085902214050293e-01,-4.064800143241882324e-01,-1.287618160247802734e+00,-8.097316026687622070e-01,-7.699137926101684570e-02,-9.151982665061950684e-01,1.096168279647827148e+00,7.497918605804443359e-01,8.971401304006576538e-02,-9.091688394546508789e-01,-7.478465437889099121e-01,6.409099102020263672e-01,-8.176088333129882812e-01,-1.704300045967102051e+00,2.175807803869247437e-01,1.287035465240478516e+00,-3.335674107074737549e-01,2.383433729410171509e-01,-2.338077127933502197e-01,-9.714926481246948242e-01,-1.095596909523010254e+00,6.671711802482604980e-02,-1.705217838287353516e+00,9.180890321731567383e-01,3.787913620471954346e-01,1.949503302574157715e+00,1.186601042747497559e+00,1.923487663269042969e+00,-9.540509581565856934e-01,-6.054427623748779297e-01,7.076575756072998047e-01,-7.733610272407531738e-01,2.037251710891723633e+00,4.534612596035003662e-01,4.522082805633544922e-01,1.206694841384887695e-01,-3.544868230819702148e-01
-2.108783423900604248e-01,-1.033000588417053223e+00,8.517703413963317871e-01,6.493874192237854004e-01,2.021019220352172852e+00,1.244373917579650879e+00,9.323667883872985840e-01,5.565643310546875000e-02,-2.325498759746551514e-01,1.835712671279907227e+00,4.722257256507873535e-01,5.497262477874755859e-01,4.083600938320159912e-01,-9.856781363487243652e-01,6.726394295692443848e-01,1.658382773399353027e+00,-7.325661182403564453e-01,-5.548854917287826538e-02,9.685918688774108887e-01,-1.915994733572006226e-01,-4.173498451709747314e-01,2.921190261840820312e-01,4.836092591285705566e-01,-4.531329870223999023e-01,-5.094591379165649414e-01,-1.742852330207824707e+00,4.727636277675628662e-01,-4.235613048076629639e-01,-6.159450411796569824e-01,4.214095771312713623e-01,-9.697634726762771606e-02,-2.452802062034606934e-01,-7.537444233894348145e-01,1.582180112600326538e-01,-1.399973392486572266e+00,1.267061591148376465e+00,1.818045616149902344e+00,-5.814911723136901855e-01,7.814940214157104492e-01,-2.162089109420776367e+00,-1.185496568679809570e+00,-7.892538309097290039e-01,-1.026383280754089355e+00,-6.781299114227294922e-01,2.948798239231109619e-01,-1.322768330574035645e+00,8.590973615646362305e-01,-1.312134861946105957e+00,-2.658829092979431152e-01,1.498961895704269409e-01,6.452056765556335449e-01,-9.236460924148559570e-01,-1.748160600662231445e+00,6.948937773704528809e-01,4.012034833431243896e-01,8.599501252174377441e-01,-1.002449989318847656e+00,9.643118977546691895e-01,1.381079435348510742e+00,1.556871384382247925e-01,-7.880163788795471191e-01,-2.647296190261840820e-01,-8.860682696104049683e-02,3.140254616737365723e-01,-1.184589862823486328e+00,-4.929156303405761719e-01,-4.637472927570343018e-01,8.969535231590270996e-01,6.825934052467346191e-01,4.185194075107574463e-01,-1.656924247741699219e+00,-2.911266684532165527e-01,-8.731153011322021484e-01,3.887120187282562256e-01,-2.461505681276321411e-01,2.336902379989624023e+00,3.072192370891571045e-01,-1.379579305648803711e+00,-3.060320019721984863e-01,-1.616685241460800171e-01,-4.070091247558593750e-01,-6.950443983078002930e-01,-1.406133174896240234e+00,4.553621411323547363e-01,6.820220351219177246e-01,-9.990996867418289185e-02,1.123265027999877930e+00,3.471895679831504822e-02,9.780738353729248047e-01,-2.672708928585052490e-01,-6.274443864822387695e-01,-1.010859727859497070e+00,1.059784218668937683e-01,-1.279778182506561279e-01,-1.402204632759094238e-01,7.477837204933166504e-01,6.502141356468200684e-01,9.704542160034179688e-01,6.050925254821777344e-01,1.719465017318725586e+00
-1.200308084487915039e+00,1.405089378356933594e+00,2.448994636535644531e+00,5.673641562461853027e-01,-1.904411613941192627e-01,-1.895984292030334473e+00,-1.095638036727905273e+00,-4.016864001750946045e-01,2.653137147426605225e-01,-5.696568489074707031e-01,-1.329403162002563477e+00,-2.071786165237426758e+00,1.366442203521728516e+00,-5.218530297279357910e-01,1.015658736228942871e+00,5.023754835128784180e-01,3.686559498310089111e-01,-9.937073290348052979e-02,1.137342453002929688e+00,-3.709606826305389404e-01,7.544932961463928223e-01,6.895415186882019043e-01,3.662182688713073730e-01,9.235933423042297363e-02,-1.291671156883239746e+00,6.409936547279357910e-01,-2.552219927310943604e-01,7.953490018844604492e-01,-4.255146682262420654e-01,-1.644162058830261230e+00,-2.641020059585571289e+00,9.955215454101562500e-01,-2.501698136329650879e-01,1.737170219421386719e+00,1.746179103851318359e+00,2.375457733869552612e-01,1.713841557502746582e-01,1.446860551834106445e+00,-2.913956344127655029e-01,-7.247437834739685059e-01,1.631363153457641602e+00,1.033920884132385254e+00,6.814833283424377441e-01,-4.450692236423492432e-01,-1.032646059989929199e+00,2.457032054662704468e-01,1.656872153282165527e+00,6.638306975364685059e-01,-3.925190269947052002e-01,-9.684398770332336426e-02,-1.275807499885559082e+00,1.189858913421630859e+00,2.163456976413726807e-01,1.716763138771057129e+00,2.359838485717773438e-01,-3.741156160831451416e-01,-1.932764291763305664e+00,3.466903567314147949e-01,-3.845989406108856201e-01,-1.874729275703430176e+00,-1.742026686668395996e+00,-7.544906735420227051e-01,1.856102585792541504e+00,3.333524167537689209e-01,-1.938916683197021484e+00,1.634112954139709473e+00,1.827435493469238281e+00,7.328665256500244141e-01,-9.710074961185455322e-02,-2.131787061691284180e+00,-1.356832265853881836e+00,-1.042210936546325684e+00,1.061115980148315430e+00,3.423070311546325684e-01,-4.852127134799957275e-01,-7.341543436050415039e-01,-1.324774622917175293e+00,-3.933608233928680420e-01,3.127788305282592773e-01,1.172346591949462891e+00,-9.563661366701126099e-02,-6.181234121322631836e-01,1.077342033386230469e+00,4.783544242382049561e-01,4.915831983089447021e-02,-1.190616488456726074e+00,2.276073098182678223e-01,-5.076770186424255371e-01,-3.224312067031860352e-01,1.056285381317138672e+00,-1.148152589797973633e+00,1.038594603538513184e+00,2.170855849981307983e-01,-3.431651294231414795e-01,3.762527704238891602e-01,-4.433394968509674072e-01,-5.044993162155151367e-01,-1.430293679237365723e+00,-9.265739470720291138e-02,7.634945958852767944e-02
2.807114720344543457e-01,1.898526191711425781e+00,1.497673057019710541e-02,-9.727792739868164062e-01,7.249205112457275391e-01,8.301461338996887207e-01,-4.370834529399871826e-01,-1.033329844474792480e+00,1.783287525177001953e-01,1.017375588417053223e+00,5.872383117675781250e-01,-5.775461196899414062e-01,-2.162965297698974609e+00,4.022698700428009033e-01,-1.136334657669067383e+00,9.285286068916320801e-01,7.733035087585449219e-02,-7.691858410835266113e-01,2.499810218811035156e+00,1.972979903221130371e+00,5.578743815422058105e-01,4.878178238868713379e-02,1.985337853431701660e+00,3.461802005767822266e-01,9.249550104141235352e-01,6.936470866203308105e-01,-1.031738996505737305e+00,4.224516153335571289e-01,-5.834099054336547852e-01,-1.939388215541839600e-01,-2.559477686882019043e-01,1.354664444923400879e+00,-3.692359030246734619e-01,6.806555986404418945e-01,2.074907273054122925e-01,-4.879320263862609863e-01,-2.823761999607086182e-01,-6.018347144126892090e-01,-9.107068181037902832e-01,8.693681955337524414e-01,1.655050277709960938e+00,-1.287042021751403809e+00,1.070148870348930359e-02,1.047659873962402344e+00,-1.377715110778808594e+00,-3.074876070022583008e-01,-1.699951142072677612e-01,2.164443254470825195e+00,-3.904609680175781250e-01,-1.383480429649353027e+00,-6.374887228012084961e-01,-2.283900082111358643e-01,1.733884692192077637e+00,6.389171481132507324e-01,8.282415270805358887e-01,-3.413911461830139160e-01,-9.285340905189514160e-01,-1.449754476547241211e+00,-4.342246353626251221e-01,1.115923523902893066e+00,-6.211916804313659668e-01,-1.095049381256103516e+00,6.652373075485229492e-01,1.466082930564880371e-01,4.338766932487487793e-01,-2.758323848247528076e-01,-2.233052998781204224e-01,6.608783602714538574e-01,-3.689397871494293213e-01,-3.469612598419189453e-01,-8.490865826606750488e-01,-1.460615277290344238e+00,4.776814952492713928e-02,1.174084395170211792e-01,7.535107135772705078e-01,-1.371133804321289062e+00,-8.797405958175659180e-01,5.574171543121337891e-01,-1.238760650157928467e-01,-1.128834411501884460e-01,-3.959938585758209229e-01,-9.113107323646545410e-01,9.613562822341918945e-01,3.673510849475860596e-01,-1.484838604927062988e+00,-9.263416528701782227e-01,6.589221954345703125e-02,5.401903986930847168e-01,-1.600596457719802856e-01,-2.253728173673152924e-02,5.875080227851867676e-01,-1.041457891464233398e+00,1.716729849576950073e-01,5.103188157081604004e-01,2.148259162902832031e+00,3.658318817615509033e-01,-3.363297283649444580e-01,7.042868137359619141e-01,-2.820976078510284424e-01,-1.408137440681457520e+00
-1.711107254028320312e+00,1.606670260429382324e+00,1.231779064983129501e-02,1.974710077047348022e-01,-1.758448481559753418e+00,1.088254690170288086e+00,-6.833927035331726074e-01,-5.601063370704650879e-01,1.710776209831237793e+00,1.005385443568229675e-01,-1.037873506546020508e+00,-7.156228423118591309e-01,7.384590506553649902e-01,8.569290041923522949e-01,-1.388098239898681641e+00,1.323215246200561523e+00,-1.187392115592956543e+00,-2.176205813884735107e-01,-1.138286352157592773e+00,1.371811151504516602e+00,-6.012291312217712402e-01,4.097268283367156982e-01,1.443757534027099609e+00,-1.896051168441772461e+00,5.159174092113971710e-03,1.248262882232666016e+00,-6.211196184158325195e-01,-1.272155791521072388e-01,-1.764854416251182556e-02,1.108643338084220886e-01,-4.587251245975494385e-01,4.357610046863555908e-01,3.126595914363861084e-01,-2.488708496093750000e-01,-1.743574738502502441e+00,-3.890971839427947998e-01,1.282469630241394043e+00,-1.935251593589782715e+00,5.585531592369079590e-01,-3.729338347911834717e-01,1.924437761306762695e+00,1.460589528083801270e+00,6.261962652206420898e-01,-1.002885580062866211e+00,-1.644033789634704590e+00,-1.949745863676071167e-01,9.834498763084411621e-01,-2.461542636156082153e-01,9.619495868682861328e-01,1.340063512325286865e-01,-2.290950343012809753e-02,-1.259796380996704102e+00,-2.999921701848506927e-02,-8.934130072593688965e-01,-3.562487959861755371e-01,1.443901956081390381e-01,-1.620525002479553223e+00,1.115844920277595520e-01,3.487384021282196045e-01,3.147289454936981201e-01,-4.809260368347167969e-01,2.295973747968673706e-01,-9.331819415092468262e-02,6.313463300466537476e-02,-5.973629951477050781e-01,-9.122862815856933594e-01,-5.557317733764648438e-01,-1.524975538253784180e+00,-1.348772048950195312e+00,1.335257649421691895e+00,-5.598171949386596680e-01,6.854327321052551270e-01,7.210312783718109131e-02,-1.333916038274765015e-01,6.541922092437744141e-01,-1.930449366569519043e+00,1.868542671203613281e+00,1.322821974754333496e+00,-1.018925786018371582e+00,-1.734534978866577148e+00,-4.062550663948059082e-01,-6.153983473777770996e-01,2.022199153900146484e+00,2.158086150884628296e-01,3.020740449428558350e-01,1.303352117538452148e+00,1.210967674851417542e-01,-1.126353144645690918e+00,1.183819174766540527e+00,-1.934666186571121216e-01,1.773861646652221680e+00,4.816270768642425537e-01,-6.545624732971191406e-01,-1.254108548164367676e+00,-2.010960578918457031e+00,7.599973678588867188e-01,1.436127066612243652e+00,9.517424553632736206e-02,-7.136533409357070923e-02,2.477024681866168976e-02
7.683894634246826172e-01,8.434185385704040527e-01,-1.076949834823608398e+00,-4.780276715755462646e-01,-9.691518545150756836e-01,1.114792466163635254e+00,6.318111419677734375e-01,8.613610267639160156e-02,1.716921210289001465e+00,8.399294614791870117e-01,5.746387839317321777e-01,8.787218928337097168e-01,1.658547222614288330e-01,-1.657748818397521973e+00,-1.120865225791931152e+00,-6.297983527183532715e-01,1.764773726463317871e+00,-5.838997960090637207e-01,-3.748971521854400635e-01,1.084677934646606445e+00,7.183849811553955078e-01,-8.890275359153747559e-01,-1.706618428230285645e+00,1.302810072898864746e+00,2.442673891782760620e-01,6.082699075341224670e-02,-2.107207477092742920e-01,7.711048126220703125e-01,6.335694789886474609e-01,1.391556859016418457e+00,1.332905143499374390e-01,9.561817646026611328e-01,1.274894356727600098e+00,2.120436578989028931e-01,-3.494526445865631104e-01,9.204500317573547363e-01,-8.596085757017135620e-02,-4.994476437568664551e-01,-5.389951467514038086e-01,-4.352602176368236542e-03,2.294982910156250000e+00,-8.928481340408325195e-01,-8.414514064788818359e-01,-2.101993560791015625e-01,-1.629413515329360962e-01,-2.256498932838439941e-01,-9.525603652000427246e-01,1.714487075805664062e-01,1.165988206863403320e+00,1.241861820220947266e+00,-4.494833946228027344e-02,3.312617540359497070e-01,2.952534854412078857e-01,7.887395620346069336e-01,-1.367681741714477539e+00,-8.246509432792663574e-01,1.255668759346008301e+00,1.124595943838357925e-02,-4.063977003097534180e-01,4.074407219886779785e-01,-1.006922960281372070e+00,8.387878537178039551e-01,-1.110269665718078613e+00,2.025957405567169189e-01,4.010885655879974365e-01,-1.973070017993450165e-02,-4.758269786834716797e-01,1.886949390172958374e-01,-7.458032965660095215e-01,6.806537974625825882e-03,1.698579907417297363e+00,1.556921124458312988e+00,-6.798083186149597168e-01,1.718294858932495117e+00,6.059401631355285645e-01,-5.213165283203125000e-01,2.623130381107330322e-01,2.388325631618499756e-01,-9.203947782516479492e-01,5.939696431159973145e-01,-6.086975336074829102e-01,-1.045588403940200806e-01,5.520849823951721191e-01,4.759477078914642334e-01,-9.327527880668640137e-01,-1.917023301124572754e+00,1.793758943676948547e-02,7.839981913566589355e-01,-1.352429747581481934e+00,1.116842627525329590e+00,6.671912670135498047e-01,-2.912078797817230225e-01,1.228501498699188232e-01,6.881558336317539215e-03,3.557047545909881592e-01,2.648984193801879883e-01,1.168725490570068359e+00,-5.243752598762512207e-01,-8.669482469558715820e-01,1.106790542602539062e+00
1.020144939422607422e+00,-4.937140047550201416e-01,3.204120695590972900e-02,-1.392711043357849121e+00,1.282767295837402344e+00,1.280177593231201172e+00,1.767115354537963867e+00,-1.243982791900634766e+00,6.177384257316589355e-01,1.463308483362197876e-01,-2.668556272983551025e-01,1.598838418722152710e-01,-8.301126956939697266e-01,-2.275051176548004150e-01,-9.123454689979553223e-01,6.926209926605224609e-01,-4.089635014533996582e-01,7.066392898559570312e-01,-1.983872890472412109e+00,-1.405748486518859863e+00,4.530708491802215576e-01,3.811003565788269043e-01,9.986463785171508789e-01,-1.293201208114624023e+00,-9.049972891807556152e-02,-1.875994920730590820e+00,-7.081137299537658691e-01,1.807595133781433105e+00,8.527739048004150391e-01,1.047317028045654297e+00,-1.413004279136657715e+00,9.501041769981384277e-01,2.239390134811401367e+00,9.198447465896606445e-01,-1.052429437637329102e+00,8.461340069770812988e-01,-1.066359654068946838e-01,6.505391001701354980e-01,4.970721304416656494e-01,-4.000778198242187500e-01,6.147338151931762695e-01,-1.027002453804016113e+00,-1.018337626010179520e-02,-8.397395908832550049e-02,6.017662882804870605e-01,-3.247507810592651367e-01,-2.318030357360839844e+00,2.785215616226196289e+00,1.008590579032897949e+00,9.933926463127136230e-01,-7.468946576118469238e-01,7.782229185104370117e-01,-3.062171459197998047e+00,4.247381985187530518e-01,-4.066038131713867188e-02,1.327863454818725586e+00,-1.014736369252204895e-01,1.661160349845886230e+00,-9.814895391464233398e-01,4.717189669609069824e-01,-1.650785565376281738e+00,4.682157933712005615e-02,-7.114131450653076172e-01,-1.439490318298339844e+00,-5.337821319699287415e-03,2.056406289339065552e-01,-1.977789640426635742e+00,4.540975391864776611e-01,3.254947423934936523e+00,-6.693907380104064941e-01,-1.613492131233215332e+00,-7.115277051925659180e-01,3.266810178756713867e-01,-7.349158525466918945e-01,-4.828107357025146484e-01,-1.308514118194580078e+00,-2.425662428140640259e-01,-9.089471399784088135e-02,-1.077310919761657715e+00,1.256071448326110840e+00,6.696386337280273438e-01,4.800614714622497559e-01,-9.131250530481338501e-02,9.407856464385986328e-01,1.387779831886291504e+00,-2.786516547203063965e-01,-2.572702467441558838e-01,-7.897160947322845459e-02,9.555530548095703125e-01,1.518596261739730835e-01,1.257697582244873047e+00,-6.890979409217834473e-02,1.466391384601593018e-01,1.364873290061950684e+00,1.346729546785354614e-01,4.688557982444763184e-01,1.002095818519592285e+00,-7.365053296089172363e-01,-1.575789898633956909e-01,-1.509103536605834961e+00
