0.8373169341650303,0.581988063828867,0.49121699839529803,0.4053055668265713,0.36224868629861073,0.2874242996651963,0.2905395449559713,0.24820570989754548,0.20443153757419474,0.19949305214685892,0.19042257037437912,0.1685383086593448,0.1557125243950238,0.16104499711547096,0.14069726037277563,0.13995401053167927,0.12794386534164887,0.12458982328269248,0.11621003739540049,0.10105156412030095
0.7933462417187745,0.569141916100238,0.4689100536349499,0.428982219777548,0.32251464959987564,0.29831216203746524,0.2804814813283527,0.21942757958555087,0.20712292027336554,0.19034138433953832,0.19463957480889504,0.1874119263599627,0.16618996102845784,0.15571452031440436,0.12698646471641953,0.12286876415574889,0.1380526693855765,0.11004450411932389,0.11335689308939713,0.09482752927796705
0.8067762317676305,0.678209458778255,0.5034292792944061,0.4075946776069034,0.3344277368109081,0.30955281172845295,0.2630589118138436,0.2360636440884672,0.2257507505356744,0.20279380305710318,0.1790364401334763,0.1713164332925451,0.16007219994216804,0.1465432884217591,0.13121881085997786,0.12708393430923323,0.1271451796267012,0.11284230965166588,0.10699513795267115,0.10201512215566888
0.8261457750044273,0.6122347496566997,0.47552741615559274,0.39524425344763586,0.3707577711420312,0.31805257680586296,0.2568906339626081,0.24572164371462185,0.2210423313218858,0.19439538884525057,0.17822703425494832,0.1463922762515659,0.1628238692864665,0.15927037358566057,0.13616173197229298,0.1336790597919953,0.11719607599051439,0.11294403819169556,0.109277129184387,0.10195893428180679
0.73680176297532,0.63564987699704,0.4575760638355304,0.403605005546188,0.3305278602451215,0.3093074171301989,0.27312753592332,0.24526394267787463,0.2022494535136881,0.1904573798856009,0.1838360570955199,0.16833351145616796,0.17676335251447445,0.15422764349609128,0.14377506426117537,0.14129392093834434,0.13828527600830234,0.11890249233874157,0.10953438460920308,0.10154705949453795
0.8556973994123898,0.6028942543834032,0.4867801338556142,0.3948877362372252,0.32719401583827046,0.301565799051071,0.2671110724975211,0.237389030681955,0.20878194539532727,0.2041503944857987,0.1808170046124291,0.1629452275782093,0.16108005581054524,0.13942403156476302,0.14274088013890435,0.1279924874439282,0.12845437519510572,0.12461352580105474,0.10068068767579114,0.11784696763772837
0.7572100186941175,0.6205819496525616,0.5161759970283204,0.3881948871067514,0.36327403879911774,0.3131443914409487,0.2749816613519456,0.24128221057328883,0.2122285880941367,0.18669073965399977,0.1856193063607641,0.1716445002236424,0.14681753556109708,0.15250485184556922,0.15402216459924883,0.12887197284938515,0.12568748180369096,0.12042810708878753,0.12328248125962221,0.10853247434367518
0.7358889804445147,0.5809470852306513,0.5181571860343784,0.4177770474621038,0.37103260777915087,0.31011981981323233,0.2770027397724856,0.25668586543843264,0.24708677053580289,0.18854078299629348,0.19309226258149884,0.16700172976772898,0.1486720967488455,0.14318543985661875,0.13138863225879605,0.11730351823913981,0.12066870455042092,0.11348470110576486,0.11707266961311265,0.11001181812900043
0.8676198289015631,0.5831673443376676,0.5089013285375327,0.37685692126200354,0.3301514470120282,0.3009033560855386,0.24691366824272648,0.2242787329635972,0.21781409382827752,0.19094816833156925,0.17568987141183257,0.18071091988005064,0.17111854657184433,0.15340087343913028,0.13443428437289298,0.13531488064816405,0.13036241701627393,0.11829971154434701,0.107132196091805,0.10837921678561775
0.8594596714385995,0.6225281284324714,0.5085435727878677,0.3597774325795963,0.33663134323289023,0.3190291946348207,0.2535669079499927,0.24684935762352345,0.21559137115283453,0.20656215410424245,0.19855797443917247,0.17031885799492766,0.15888987821451434,0.14233094248407574,0.1472620392712919,0.12016460828452977,0.12635037432919188,0.1177620452527275,0.10925794868007875,0.11177590001854727
