alpha,mmse,qw,q2
1.9,0.026473902535044874,0.988535111111111,0.9787990992592595
2.0,0.024713535658454185,0.9891164444444445,0.9802466133333333
1.7,0.07306580809565454,0.9664195555555556,0.9444879881481483
2.2,0.013817500395817998,0.9941351111111112,0.9891157096296297
2.4,0.008081766173933152,0.9966364444444443,0.9935669096296296
1.8,0.04088631053049612,0.9822097777777777,0.9680631229629632
2.0,0.022877563607702083,0.9902880000000001,0.9817140385185185
1.9,0.03674482026872595,0.9838880000000002,0.9710619733333334
2.2,0.012487510732959615,0.9947715555555557,0.9900601599999999
1.7,0.06267635349456582,0.9712444444444444,0.9517540266666665
2.4,0.010375830919836316,0.9958399999999998,0.9919251437037037
2.0,0.022908305866011572,0.9900462222222224,0.9817591229629631
1.8,0.04199962637982015,0.9815857777777778,0.9668474785185184
2.2,0.015227393503511195,0.9934542222222221,0.987620314074074
1.9,0.03355742050253266,0.9857848888888889,0.9739331792592592
2.4,0.007577278471622848,0.9968906666666666,0.9939984355555554
1.7,0.08307413189468021,0.9600444444444446,0.9357839407407407
2.0,0.022978958736096736,0.9901582222222222,0.9819928177777778
2.2,0.01474756541329411,0.9937262222222222,0.9882463525925926
1.8,0.05235464682771005,0.9766613333333334,0.9595869392592593
2.4,0.006462030274200627,0.9973528888888887,0.9948220444444444
1.9,0.03033544946121138,0.9867377777777777,0.9764638814814814
1.7,0.06469917929222391,0.969992888888889,0.9498039229629631
1.8,0.03860892711095955,0.9833351111111113,0.9697336888888889
1.9,0.032492186862711304,0.9859466666666664,0.9744563437037037
1.7,0.07620047521968833,0.9627484444444444,0.9409284266666667
1.8,0.03875773627924105,0.9826613333333334,0.9692291555555554
3.0,0.0028927403369888517,0.9988159999999998,0.9976774162962962
1.9,0.03310795517381006,0.9857457777777775,0.9743202133333333
3.0,0.0017800414474160103,0.9992942222222222,0.998587377777778
3.0,0.002280322082981728,0.9990577777777777,0.9981311051851853
3.0,0.0038716081179586354,0.9984426666666668,0.9969453037037037
1.7,0.06317739261433189,0.970375111111111,0.9509568474074075
1.8,0.049003228985667245,0.9777866666666668,0.9617445688888888
1.9,0.03222967717157903,0.985576888888889,0.9745056000000001
