alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
0.001,0.0,0.0008278329901162907,1.1658388336765508,[0.0],nan,nan,nan,0.0008278329901162907,1.1658388336765508
0.0109975,0.0,0.009213085088462589,1.1574535815782043,[0.0],nan,nan,nan,0.009213085088462589,1.1574535815782043
0.020995,0.0,0.017789535582678838,1.1488771310839883,[0.0],nan,nan,nan,0.017789535582678838,1.1488771310839883
0.0309925,0.0,0.026546790377111776,1.140119876289555,[0.0],nan,nan,nan,0.026546790377111776,1.140119876289555
0.04099,0.0,0.035473816951445664,1.1311928497152213,[0.0],nan,nan,nan,0.035473816951445664,1.1311928497152213
0.0509875,0.0,0.04455886416585046,1.1221078025008167,[0.0],nan,nan,nan,0.04455886416585046,1.1221078025008167
0.060985,0.0,0.05378937874236186,1.112877287924305,[0.0],nan,nan,nan,0.05378937874236186,1.112877287924305
0.0709825,0.0,0.06315191872312152,1.1035147479435454,[0.0],nan,nan,nan,0.06315191872312152,1.1035147479435454
0.08098,0.0,0.07263206441792444,1.0940346022487426,[0.0],nan,nan,nan,0.07263206441792444,1.0940346022487426
0.09097749999999999,0.0,0.0822143276044607,1.0844523390622063,[0.0],nan,nan,nan,0.0822143276044607,1.0844523390622063
0.100975,0.0,0.0918820600670516,1.0747846065996154,[0.0],nan,nan,nan,0.0918820600670516,1.0747846065996154
0.1109725,0.0,0.1016173629037076,1.0650493037629594,[0.0],nan,nan,nan,0.1016173629037076,1.0650493037629594
0.12097,0.0,0.11140121482290719,1.0552654518437596,[0.0],nan,nan,nan,0.11140121482290719,1.0552654518437596
0.1309675,0.0,0.12121733761608262,1.0454493290505842,[0.0],nan,nan,nan,0.12121733761608262,1.0454493290505842
0.140965,0.0,0.13105202341022432,1.0356146432564426,[0.0],nan,nan,nan,0.13105202341022432,1.0356146432564426
0.1509625,0.0,0.14089070887252916,1.0257759577941377,[0.0],nan,nan,nan,0.14089070887252916,1.0257759577941377
0.16096,0.0,0.15071780498025436,1.0159488616864127,[0.0],nan,nan,nan,0.15071780498025436,1.0159488616864127
0.17095749999999998,0.0,0.16051666450078325,1.0061500021658838,[0.0],nan,nan,nan,0.16051666450078325,1.0061500021658838
0.18095499999999998,0.0,0.17027206673384737,0.9963945999328196,[0.0],nan,nan,nan,0.17027206673384737,0.9963945999328196
0.1909525,0.0,0.1799741937086885,0.9866924729579785,[0.0],nan,nan,nan,0.1799741937086885,0.9866924729579785
0.20095,0.0,0.18961365432270516,0.9770530123439618,[0.0],nan,nan,nan,0.18961365432270516,0.9770530123439618
0.21094749999999998,0.0,0.19918055657933723,0.9674861100873298,[0.0],nan,nan,nan,0.19918055657933723,0.9674861100873298
0.220945,0.0,0.20866450498830572,0.9580021616783613,[0.0],nan,nan,nan,0.20866450498830572,0.9580021616783613
0.2309425,0.0,0.2180556908495338,0.9486109758171332,[0.0],nan,nan,nan,0.2180556908495338,0.9486109758171332
0.24094,0.0,0.22734811986367992,0.939318546802987,[0.0],nan,nan,nan,0.22734811986367992,0.939318546802987
0.2509375,0.0,0.23653665437217736,0.9301300122944895,[0.0],nan,nan,nan,0.23653665437217736,0.9301300122944895
0.260935,0.0,0.24561604513589805,0.9210506215307689,[0.0],nan,nan,nan,0.24561604513589805,0.9210506215307689
0.27093249999999997,0.0,0.2545809402869219,0.9120857263797449,[0.0],nan,nan,nan,0.2545809402869219,0.9120857263797449
0.28093,0.0,0.26342654198040766,0.9032401246862592,[0.0],nan,nan,nan,0.26342654198040766,0.9032401246862592
0.2909275,0.0,0.27215019056827217,0.8945164760983947,[0.0],nan,nan,nan,0.27215019056827217,0.8945164760983947
0.300925,0.0,0.280749759926886,0.8859169067397809,[0.0],nan,nan,nan,0.280749759926886,0.8859169067397809
0.3109225,0.0,0.2892232271400883,0.8774434395265786,[0.0],nan,nan,nan,0.2892232271400883,0.8774434395265786
0.32092,0.0,0.2975686846061645,0.8690979820605024,[0.0],nan,nan,nan,0.2975686846061645,0.8690979820605024
0.3309175,0.0,0.30578476247688396,0.8608819041897829,[0.0],nan,nan,nan,0.30578476247688396,0.8608819041897829
0.34091499999999997,0.0,0.31387101030205267,0.8527956563646142,[0.0],nan,nan,nan,0.31387101030205267,0.8527956563646142
0.35091249999999996,0.0,0.3218272453637161,0.8448394213029508,[0.0],nan,nan,nan,0.3218272453637161,0.8448394213029508
0.36090999999999995,0.0,0.32965347717313087,0.837013189493536,[0.0],nan,nan,nan,0.32965347717313087,0.837013189493536
0.3709075,0.0,0.33734991907475426,0.8293167475919127,[0.0],nan,nan,nan,0.33734991907475426,0.8293167475919127
0.380905,0.0,0.34491709239330703,0.8217495742733598,[0.0],nan,nan,nan,0.34491709239330703,0.8217495742733598
0.3909025,0.0,0.3523558046008797,0.8143108620657872,[0.0],nan,nan,nan,0.3523558046008797,0.8143108620657872
0.4009,0.0,0.3596670758419236,0.8069995908247433,[0.0],nan,nan,nan,0.3596670758419236,0.8069995908247433
0.41089749999999997,0.0,0.3668521381010279,0.799814528565639,[0.0],nan,nan,nan,0.3668521381010279,0.799814528565639
0.42089499999999996,0.0,0.3739123649918602,0.7927543016748066,[0.0],nan,nan,nan,0.3739123649918602,0.7927543016748066
0.43089249999999996,0.0,0.3808491167422782,0.7858175499243886,[0.0],nan,nan,nan,0.3808491167422782,0.7858175499243886
0.44089,0.0,0.3876639115402577,0.7790027551264092,[0.0],nan,nan,nan,0.3876639115402577,0.7790027551264092
0.4508875,0.0,0.39435846718629597,0.7723081994803709,[0.0],nan,nan,nan,0.39435846718629597,0.7723081994803709
0.460885,0.0,0.40093467528365084,0.765731991383016,[0.0],nan,nan,nan,0.40093467528365084,0.765731991383016
0.4708825,0.0,0.4073943075227125,0.7592723591439544,[0.0],nan,nan,nan,0.4073943075227125,0.7592723591439544
0.48088,0.0,0.41373910043318823,0.7529275662334786,[0.0],nan,nan,nan,0.41373910043318823,0.7529275662334786
0.49087749999999997,0.0,0.4199709628721047,0.7466957037945622,[0.0],nan,nan,nan,0.4199709628721047,0.7466957037945622
0.500875,0.0,0.4260919758100634,0.7405746908566034,[0.0],nan,nan,nan,0.4260919758100634,0.7405746908566034
0.5108725,0.0,0.43210418103653536,0.7345624856301315,[0.0],nan,nan,nan,0.43210418103653536,0.7345624856301315
0.5208699999999999,0.0,0.43800940496985913,0.7286572616968078,[0.0],nan,nan,nan,0.43800940496985913,0.7286572616968078
0.5308674999999999,0.0,0.4438095866773146,0.7228570799893522,[0.0],nan,nan,nan,0.4438095866773146,0.7228570799893522
0.5408649999999999,0.0,0.44950681389986885,0.7171598527667981,[0.0],nan,nan,nan,0.44950681389986885,0.7171598527667981
0.5508624999999999,0.0,0.45510322015872884,0.711563446507938,[0.0],nan,nan,nan,0.45510322015872884,0.711563446507938
0.56086,0.0,0.46060066614377393,0.7060660005228929,[0.0],nan,nan,nan,0.46060066614377393,0.7060660005228929
0.5708575,0.0,0.4660010351191013,0.7006656315475656,[0.0],nan,nan,nan,0.4660010351191013,0.7006656315475656
0.580855,0.0,0.47130633490064106,0.6953603317660259,[0.0],nan,nan,nan,0.47130633490064106,0.6953603317660259
0.5908525,0.0,0.4765186530976493,0.6901480135690176,[0.0],nan,nan,nan,0.4765186530976493,0.6901480135690176
0.60085,0.0,0.48163984222333706,0.6850268244433299,[0.0],nan,nan,nan,0.48163984222333706,0.6850268244433299
0.6108475,0.0,0.48667168706499786,0.679994979601669,[0.0],nan,nan,nan,0.48667168706499786,0.679994979601669
0.620845,0.0,0.4916160744900393,0.6750505921766276,[0.0],nan,nan,nan,0.4916160744900393,0.6750505921766276
0.6308425,0.0,0.496474975117736,0.6701916915489309,[0.0],nan,nan,nan,0.496474975117736,0.6701916915489309
0.64084,0.0,0.5012501855558934,0.6654164811107735,[0.0],nan,nan,nan,0.5012501855558934,0.6654164811107735
0.6508375,0.012227831373092603,0.5060096641560563,0.6606566977933379,"[0.0, 0.012227831373092603]",nan,nan,nan,0.5059433754227104,0.6607232912439565
0.660835,0.02422699042003004,0.5108114331487761,0.6558528635244047,"[0.0, 0.02422699042003004]",nan,nan,nan,0.5105562936656625,0.6561103730010044
0.6708324999999999,0.03510728605161587,0.5156159200808157,0.6510435348381752,"[0.0, 0.03510728605161587]",nan,nan,nan,0.515090765261142,0.6515759014055249
0.6808299999999999,0.04509379022671673,0.5203975680365013,0.6462538159694998,"[0.0, 0.04509379022671673]",nan,nan,nan,0.5195484925996734,0.6471181740669935
0.6908274999999999,0.054345867823700156,0.5251394308148143,0.641500484339807,"[0.0, 0.054345867823700156]",nan,nan,nan,0.5239310249431404,0.6427356417235265
0.7008249999999999,0.06298166419123734,0.5298301987005046,0.6367948298429854,"[0.0, 0.06298166419123734]",nan,nan,nan,0.5282399698901139,0.638426696776553
0.7108224999999999,0.0710917422596679,0.5344623164139707,0.6321444668840779,"[0.0, 0.0710917422596679]",nan,nan,nan,0.5324770002150447,0.6341896664516221
0.7208199999999999,0.07874694632796665,0.539030527159931,0.6275547534673251,"[0.0, 0.07874694632796665]",nan,nan,nan,0.5366437009497463,0.6300229657169205
0.7308175,0.08600411184560848,0.5435313025606028,0.6230293395663986,"[0.0, 0.08600411184560848]",nan,nan,nan,0.5407415006640515,0.6259251660026154
0.740815,0.09290991577326321,0.5479625267896433,0.6185704695690286,"[0.0, 0.09290991577326321]",nan,nan,nan,0.5447718694125286,0.6218947972541382
0.7508125,0.0995031640936367,0.5523230437781127,0.6141794280795637,"[0.0, 0.0995031640936367]",nan,nan,nan,0.548736331787355,0.6179303348793118
0.76081,0.10581624224389853,0.5566121856376729,0.6098570089247889,"[0.0, 0.10581624224389853]",nan,nan,nan,0.5526363453928548,0.6140303212738121
0.7708075,0.11187680224198773,0.5608298713732303,0.6056034124734693,"[0.0, 0.11187680224198773]",nan,nan,nan,0.5564732207109397,0.6101934459557271
0.780805,0.11770877602356201,0.5649765303023664,0.6014183201992014,"[0.0, 0.11770877602356201]",nan,nan,nan,0.5602482978836997,0.6064183687829672
0.7908025,0.12333280766479572,0.5690527912641168,0.5973012065610281,"[0.0, 0.12333280766479572]",nan,nan,nan,0.563962962203117,0.6027037044635498
0.8008,0.12876683160590793,0.5730594087430251,0.5932514129966738,"[0.0, 0.12876683160590793]",nan,nan,nan,0.567618542813247,0.5990481238534199
0.8107975,0.1340267668805211,0.5769974112535804,0.5892679977186934,"[0.0, 0.1340267668805211]",nan,nan,nan,0.5712162369422302,0.5954504297244366
0.8207949999999999,0.13912679219675683,0.5808680082705009,0.5853498292358427,"[0.0, 0.13912679219675683]",nan,nan,nan,0.5747572642024034,0.5919094024642635
0.8307924999999999,0.14407937239878185,0.5846723452020319,0.5814958340779226,"[0.0, 0.14407937239878185]",nan,nan,nan,0.578242881348679,0.5884237853179879
0.8407899999999999,0.14889570883231526,0.5884116598054153,0.5777048389019039,"[0.0, 0.14889570883231526]",nan,nan,nan,0.581674293433938,0.5849923732327289
0.8507874999999999,0.1535860006595832,0.5920873312498535,0.5739755207687017,"[0.0, 0.1535860006595832]",nan,nan,nan,0.5850525910303086,0.5816140756363583
0.8607849999999999,0.15815942633928176,0.5957007179769878,0.5703065713881796,"[0.0, 0.15815942633928176]",nan,nan,nan,0.5883788831891187,0.5782877834775482
0.8707824999999999,0.16262423167192666,0.599253106152736,0.566696749742512,"[0.0, 0.16262423167192666]",nan,nan,nan,0.5916543092835099,0.5750123573831569
0.88078,0.16698802479694863,0.6027458664075033,0.5631447234020751,"[0.0, 0.16698802479694863]",nan,nan,nan,0.5948799575314981,0.5717867091351687
0.8907775,0.17125782995951355,0.6061804167803816,0.559649106096783,"[0.0, 0.17125782995951355]",nan,nan,nan,0.5980568196718885,0.5686098469947783
0.900775,0.17543998776169384,0.6095580546457695,0.5562086285883759,"[0.0, 0.17543998776169384]",nan,nan,nan,0.6011859040782266,0.5654807625884403
0.9107725,0.179540363820748,0.6128800805722711,0.5528220132027963,"[0.0, 0.179540363820748]",nan,nan,nan,0.6042682435086713,0.5623984231579956
0.92077,0.18356446540235188,0.6161478523086198,0.5494879189833033,"[0.0, 0.18356446540235188]",nan,nan,nan,0.6073048179576336,0.5593618487090333
0.9307675,0.18751737152603448,0.6193626717151693,0.5462050567518496,"[0.0, 0.18751737152603448]",nan,nan,nan,0.6102965288091053,0.5563701378575615
0.940765,0.19140374829828163,0.6225257549978382,0.5429722196859794,"[0.0, 0.19140374829828163]",nan,nan,nan,0.6132442931909768,0.55342237347569
0.9507625,0.19522801740205348,0.6256383554635881,0.5397881584510326,"[0.0, 0.19522801740205348]",nan,nan,nan,0.6161490472229991,0.5505176194436677
0.96076,0.1989943599553027,0.6287017359900307,0.5366516091825094,"[0.0, 0.1989943599553027]",nan,nan,nan,0.6190116718081371,0.5476549948585298
0.9707574999999999,0.2027066219373669,0.6317170494121842,0.5335614155974745,"[0.0, 0.2027066219373669]",nan,nan,nan,0.6218329865850517,0.5448336800816151
0.9807549999999999,0.2063684484073979,0.6346854415651481,0.5305164240388553,"[0.0, 0.2063684484073979]",nan,nan,nan,0.6246138262311327,0.5420528404355341
0.9907524999999999,0.2099833430794736,0.6376080875627338,0.5275154463598989,"[0.0, 0.2099833430794736]",nan,nan,nan,0.6273550392192776,0.5393116274473893
1.0007499999999998,0.21355459472084634,0.6404861001803499,0.5245573534971719,"[0.0, 0.21355459472084634]",nan,nan,nan,0.6300574166038957,0.536609250062771
1.0107475,0.2170852945630435,0.6433205283433353,0.5216410771493667,"[0.0, 0.2170852945630435]",nan,nan,nan,0.6327217045932154,0.5339449620734513
1.0207449999999998,0.22057844216993974,0.6461124446653717,0.5187655201963707,"[0.0, 0.22057844216993974]",nan,nan,nan,0.6353486634945262,0.5313180031721405
1.0307425,0.22403692769374903,0.6488629135491845,0.5159295891894305,"[0.0, 0.22403692769374903]",nan,nan,nan,0.6379390620692528,0.5287276045974141
1.0407399999999998,0.22746346436858444,0.6515729114425286,0.5131322760667769,"[0.0, 0.22746346436858444]",nan,nan,nan,0.6404936106968997,0.526173055969767
1.0507374999999999,0.23086069139245274,0.6542434156943769,0.5103725670545486,"[0.0, 0.23086069139245274]",nan,nan,nan,0.6430129898690935,0.5236536767975732
1.0607349999999998,0.23423120099992897,0.6568754198226356,0.5076494267668887,"[0.0, 0.23423120099992897]",nan,nan,nan,0.6454978928742707,0.521168773792396
1.0707324999999999,0.23757746871411195,0.6594698544186596,0.5049618792796023,"[0.0, 0.23757746871411195]",nan,nan,nan,0.6479490156470975,0.5187176510195692
1.0807299999999997,0.24090189108943097,0.6620276145709819,0.5023089799011373,"[0.0, 0.24090189108943097]",nan,nan,nan,0.6503669969255582,0.5162996697411086
1.0907274999999998,0.24420685141347573,0.6645496149140132,0.49968975831155965,"[0.0, 0.24420685141347573]",nan,nan,nan,0.6527524584055859,0.5139142082610808
1.1007249999999997,0.2474946866296496,0.6670367481082026,0.4971032609810418,"[0.0, 0.2474946866296496]",nan,nan,nan,0.6551060330008275,0.5115606336658394
1.1107224999999998,0.2507676561017334,0.6694898459974888,0.4945485910119497,"[0.0, 0.2507676561017334]",nan,nan,nan,0.6574283497068242,0.5092383169598427
